star_id ra dec
3405 10.838497106065452 -57.463109667876886
3414 10.867054365806476 47.02464032918083
3419 10.896796110331298 -17.986693007218467
3455 11.047546920813163 -10.609276356095872
3456 11.049668340057568 -38.42197080075932
3478 11.109304561624482 47.86397363753376
3504 11.181262994103635 48.28439029677531
3505 11.185170637962349 -22.00633192585066
3544 11.321681547235851 55.221418060057545
3572 11.412986764940904 74.98814027285036
3583 11.439291556171877 -47.5521652854241
3607 11.548462238831966 -22.522054185593852
3632 11.637424667945679 15.475612471876484
3675 11.755965951418164 11.973945792950422
3693 11.834967367294471 24.26739022922152
3717 11.930004427008713 -18.0614153361701
3721 11.941778263389429 74.84758466261233
3741 12.004378997532033 -21.722470899425613
3750 12.037025381152764 72.67444576386161
3765 12.09388190992119 5.283390202416539
3781 12.14631765931466 -74.92335980301648
3786 12.17042381830782 7.585195750042728
3801 12.208305351427367 50.968195746117864
3810 12.244633169912227 16.941140186797263
3821 12.271265797709159 57.816556850703975
3834 12.30792036633746 -24.136526486429513
3849 12.356463261525573 -13.561026491462108
3881 12.453469874855879 41.07894572070058
3885 12.471301149402525 27.710306829962036
3909 12.532171910579832 -10.643776509686282
3949 12.67137401982211 -50.98691541302177
3951 12.681560357634183 64.24758458592183
4104 13.169170374233618 -24.005915464742348
4147 13.25204790873759 -1.1442210289176244
4151 13.267850502123787 61.12355674721685
4200 13.407411388918089 -62.87135993397275
4267 13.646758438078846 19.188445596662497
4283 13.71989383094943 83.70747336682403
4288 13.74175897287743 23.628445586765384
4292 13.750807953179265 58.97280669693399
4293 13.75124037012828 -69.5269710808902
4346 13.926672257548866 -7.347026654730236
4371 14.006296837442582 -11.266498885255238
4422 14.166724715686147 59.18116776467706
4427 14.177100355349022 60.7167510969278
4436 14.187927783346968 38.49925109579769
4440 14.195600203304988 60.36286220610849
4463 14.301800618143027 23.417751083912957
4510 14.458968010283417 28.992223289725043
4577 14.65146132657098 -29.35747117482934
4587 14.682880155905174 -11.379943400334868
4675 15.014803962013152 44.71330656495888
4770 15.325959850730678 -38.91663791205202
4852 15.609919340964021 -31.552054608463266
4889 15.70455175206032 31.804334270508097
4890 15.704958388483844 -46.397332396201726
4906 15.736090526807729 7.89008426720197
4914 15.760839186221038 -4.836360179836966
5021 16.081475803647784 61.580250897646685
5081 16.272299633319044 14.94600087761933
5131 16.420550394642422 21.47322308427603
5132 16.423675393721155 21.46547308394786
5165 16.521291637087927 -46.71849914852726
5164 16.52138031729674 -9.839360259647401
5268 16.827370140185586 -61.77524918069019
5296 16.94217198873072 -9.785582526092437
5300 16.94929270012707 -41.486943637952514
5310 16.987966975876713 20.73933413575895
5317 17.003012167982515 43.94225080084364
5336 17.053848276343675 54.92422301771967
5346 17.0930902906902 5.650223013591817
5348 17.09608100844808 -55.245832542278805
5361 17.13939110611376 58.26347300872194
5364 17.146921945254693 -10.181915880959725
5372 17.18409850331362 86.25711189291195
5434 17.375512882909252 47.24183409498748
5447 17.432510682320558 35.62083408898795
5454 17.455008515747096 19.658389642175116
5493 17.578553475556635 42.08158407361256
5494 17.58105089999858 25.458028517793885
5518 17.66364690097869 68.77869517576329
5542 17.774723362327148 55.14994516406343
5544 17.778218382184235 31.42477849702833
5550 17.792886030171218 37.72413960659437
5566 17.8563521832486 64.20272293324187
5571 17.863300349233125 21.034667376953717
5586 17.914968192707523 30.089722927065317
5589 17.922394319524752 65.01888959294998
5626 18.06883117367959 79.67397291085167
5737 18.432507164847767 7.575500650281325
5742 18.437259125967604 24.583778427557977
5799 18.599880519727787 -7.923499367375695
5833 18.704922924948942 -0.9743049340153518
5862 18.794041866982607 -45.53208272119898
5896 18.939574037539284 -68.87624940322864
5926 19.04960803528059 71.74383391848865
5951 19.15146443022347 -2.5002216478242327
6061 19.44992341020636 3.61452832064731
6193 19.86659281631004 27.264083832162605
6226 19.951214640620694 -0.5089995101184065
6242 20.020516145546758 58.231611593664816
6315 20.280634684836915 28.73838934392936
6411 20.584970871001058 45.528750422838925
6502 20.879044390994196 -30.945499608288753
6514 20.919011051953603 37.71500038748049
6537 21.00604715544049 -8.182749621734857
6592 21.16987599437641 -41.49247186130521
6670 21.40504644705626 -14.598749663990207
6686 21.452516973918073 60.23541699764869
6692 21.482938148909184 68.12994477220417
6706 21.56367513826657 19.172333652539397
6732 21.67355014658092 19.240555863120846
6748 21.71483828659036 -13.056527474587272
6813 21.912887519745862 45.40694472664934
6867 22.091417301686402 -43.317721958938506
6960 22.400420619333968 -21.629333102803493
6999 22.525429543497943 47.00738910616642
7007 22.54559034833529 6.1439446595842275
7078 22.806356629647972 70.26477796526979
7083 22.812416020742553 -49.07308314648511
7097 22.87079969510882 15.345833513991117
7118 22.930211146451846 -30.282916492309244
7213 23.2335434710639 -36.86519430225566
7251 23.35714121103976 58.32733346241409
7276 23.428047278896468 -7.0251387673293
7294 23.483058235399703 59.2320834490587
7321 23.56917764698662 37.237194551034904
7345 23.65717132216286 -15.676361013854635
7359 23.7043833900165 18.46066675891538
7450 23.995671353589245 -15.400222160872993
7463 24.03512786502522 -29.907444387280925
7513 24.199928387629292 41.40638892857029
7535 24.27484100211154 12.141500031734097
7568 24.365689961886897 -84.76963886679616
7601 24.479040366528334 -82.97527776770907
7607 24.497929929191113 48.62850000806776
7617 24.531516080013375 57.977638893393774
7650 24.628942958920916 73.04008332750304
7679 24.715462327610513 -21.275472237232233
7719 24.837595643833456 44.38613886092268
7751 24.94683061616786 -56.19644448399964
7818 25.14501156639339 40.57711105053303
7825 25.164845421609417 43.29774993731793
7884 25.357965278339197 5.487611027942807
7916 25.436671810736268 -11.32366675818392
7918 25.44384528580649 42.61380546327776
7921 25.449787157962835 -60.78925009290896
7941 25.512585142547383 -36.832277877347614
7943 25.514385655593752 35.24577767801744
7955 25.536044181775424 -32.326861213169266
7965 25.585188102412296 68.04305544828567
7978 25.62145640890186 -53.74058344445142
7981 25.624800272238968 20.27013877741668
7999 25.68133930250383 -3.690111228580437
8016 25.73223197295392 70.62255543268918
8046 25.83226712441777 60.55136097763437
8068 25.915097115701407 50.68877763551595
8102 26.021379625672083 -15.939555709089692
8198 26.34829900717 9.157638700686846
8209 26.41104518809414 -25.05244463929992
8230 26.49696408453137 -5.733222426187531
8240 26.52470724169844 -50.81622242912939
8241 26.52558147817543 -53.52219465144435
8362 26.933602065685157 63.853110860857456
8387 27.045424879238578 16.955638626782306
8433 27.173676924403356 32.68949972430101
8497 27.39663021550892 -10.686194743769596
8544 27.53575884763351 22.275360797045252
8645 27.865046921157806 -10.334944793391537
8704 27.997140073991506 55.14741630373083
8714 28.038972131686084 50.79286074374538
8778 28.21704618140744 -16.929111497332283
8796 28.270426470675762 29.57938849701667
8814 28.322303250266874 40.7298051581916
8832 28.382383484305407 19.294082929609363
8833 28.388923365525557 3.1874718178058945
8837 28.411750014232663 -46.30244485127733
8882 28.591917472317977 -42.49688931479022
8886 28.598685279916175 63.670138462272305
8903 28.659800331852914 20.808305122471193
8928 28.733366618181464 -67.64747266309172
8993 28.962634006023386 23.577332868210203
9001 28.976969307509872 37.27780508891621
9007 28.986790378951465 -51.60958380101213
9009 29.000021892912176 68.6852773087007
9021 29.038469302784286 37.25180508241141
9061 29.167337181496777 -22.52672270899523
9095 29.291624776771094 -47.38530605547053
9110 29.33763330795624 17.81758282855461
9132 29.432259554944157 27.8045272629959
9153 29.48242567309934 23.59608281324879
9222 29.639596709795597 49.20424946330506
9236 29.691120178333765 -61.56991720880698
9307 29.898342024732273 21.058610547079258
9312 29.90831078568669 64.62163832380459
9313 29.91187590610666 -42.03027834323961
9326 29.942462392663245 -20.824583902025665
9347 30.000920695558065 -21.077778352644255
9353 30.037590021889013 3.097638310149979
9372 30.111547121033155 -8.523833919882046
9440 30.311669535820236 -30.001556163232024
9459 30.426667041334564 -44.71338950870287
9480 30.489815494396158 70.90705492907894
9487 30.511673319628404 2.763749371216023
9505 30.575306498675136 54.487554920057995
9570 30.741551994984114 33.284138235854
9572 30.743963040562292 -15.305945097733934
9573 30.750810634930644 64.39002712376681
9589 30.798381374657144 0.12844378541571702
9598 30.85915043177228 72.42124933456387
9621 30.91359263248969 25.935443773266886
9622 30.918672594390813 -4.1033617828244715
9640 30.97467852990568 42.3298604334933
9677 31.12262797281079 -29.296834026546986
9727 31.27940810786012 77.28144373471125
9763 31.38161411024816 76.11511039061037
9836 31.641300544697913 22.648415918817225
9884 31.792883978433874 23.46277701397217
9977 32.12146937840492 37.85919364606947
9990 32.169099496982746 58.42361030772752
10035 32.288875641918914 -43.51647303820005
10053 32.35538429060151 25.939971399253597
10064 32.385510575728084 34.98738806275387
10155 32.65642515889275 19.50041581206715
10212 32.83817393427932 8.570082459648468
10280 33.09300987425979 30.30322132179225
10305 33.19717277658643 -2.393473133579278
10306 33.19992536005917 21.210971310576596
10320 33.22691945643211 -30.7238342478105
10324 33.250048963005014 8.846749083097349
10326 33.25396238788906 -21.000250917313238
10328 33.26354966926772 15.279915748348222
10340 33.30559554331733 44.23169352171715
10366 33.40009712921639 51.066221289587105
10418 33.56040828557603 -67.84155650499365
10513 33.86899170147339 -67.74633431509228
10535 33.92846749663316 25.043249012015757
10540 33.94142592478862 25.783110121770463
10559 33.9845936422619 33.358971228363444
10602 34.12708215564798 -51.5121121198801
10642 34.24579735336067 -6.421862132297015
10644 34.26009377017681 34.22483231065261
10670 34.32851037853503 33.847332303498725
10718 34.49926590569129 57.89980450787283
10723 34.50513154475849 1.756887840592719
10732 34.531466861758965 19.90116561561875
10793 34.73746796223224 28.642665594100865
10819 34.82022119459775 47.37999891879423
10871 34.97603918278241 -55.94483443080249
10944 35.24238851811673 50.15152665252968
11001 35.437574415737885 -68.65941781225808
11021 35.48600640233075 0.395693293808327
11029 35.50600522509777 -10.777334486052691
11033 35.52075446092574 -17.66202893203344
11046 35.551714602294474 -0.884751157480095
11060 35.589306822042005 55.84566550527223
11072 35.63508706135932 -23.816306721717417
11090 35.709844951668074 41.39652660383384
11102 35.72770730582111 -51.092278953581605
11220 36.10372179380257 50.00663767397473
11249 36.20434080975753 10.610609885739578
11258 36.22495425265078 -60.31164011640287
11313 36.40584685483759 50.27866542036486
11345 36.48754673207506 -12.290445699228545
11348 36.501588062918145 -15.341112367352705
11381 36.64650419267503 -20.04286238239045
11407 36.74624983042499 -47.70383461495863
11432 36.86580171029765 31.801359817091416
11477 37.007044052465034 -33.811056864212134
11484 37.03967391054687 8.460082021296799
11486 37.04163474218316 29.66952646553826
11548 37.20225977610052 29.93158200446065
11569 37.26664560817444 67.40238755335237
11670 37.634634151808676 25.23522084862822
11738 37.875339928633636 2.2671930459873875
11757 37.91714228884751 -79.10925140277398
11767 37.94663344192026 89.26413748309628
11783 38.02200475003543 -15.244334746927676
11784 38.025594012704964 36.14722080825785
11791 38.0393395876715 -1.0348069709383292
11840 38.2194270938242 34.54244301048919
11918 38.46129485958878 -28.232334792210818
12002 38.67746388070141 -7.859279258907038
12072 38.91142751599291 37.312276272588925
12086 38.945010436370076 34.687692935804094
12093 38.96871527102424 5.593304044479079
12107 39.000297218113566 -7.831445958766004
12114 39.01596540502466 6.883359595179909
12122 39.03866962353441 -30.044973740486025
12148 39.1462571596407 7.730081804020617
12153 39.157299326277084 12.447831802886931
12186 39.24425230809051 -34.57733487270561
12225 39.35108202308324 -52.543084883666864
12239 39.40006106909565 65.74535955575504
12247 39.424089345793085 -3.396057113376384
12273 39.50873368840804 72.81822065572437
12288 39.57750294488153 -30.193890462435817
12332 39.704175393857334 21.96144285792151
12387 39.87063139472923 0.32852617421481367
12390 39.89054679540733 -11.871584938934177
12394 39.89674165462542 -68.26694605067982
12413 39.9496675832118 -42.89164050053825
12444 40.05208871914356 -9.452696066567615
12484 40.164914804689246 -54.54991830032231
12486 40.166376473637 -39.855307189360396
12489 40.17096768531521 27.060998365726437
12530 40.30779795676973 -0.695362759361508
12623 40.562219631351276 40.194387214675615
12640 40.591341822223384 20.011581656150167
12653 40.63816586582028 -50.80083501529098
12686 40.74780592458843 53.526192751313474
12692 40.76168139729794 55.106081638788694
12706 40.82550669105835 3.2361649656201017
12719 40.86296775846846 27.707164961805283
12768 41.021512049387375 44.29705383455654
12770 41.03062992296268 -13.858668388593717
12777 41.048721453979184 49.22866494289948
12803 41.13738295625126 15.311887156103856
12828 41.23488239986229 10.114220479525475
12832 41.23963264627932 12.445970479042712
12843 41.274921071578554 -18.572640635654615
12871 41.3643695845325 -63.7045295336309
12876 41.385533899237096 -67.61672398022486
13055 41.94850327328093 81.44866485158143
13061 41.97684294230639 29.247414848710562
13108 42.13359160917751 18.283859277294
13121 42.191134085735285 25.18808149369715
13141 42.25570342285811 -62.80658517949774
13147 42.27233601870553 -32.40627962562288
13165 42.32317484907928 17.464331480351188
13202 42.475628293184045 -27.94202964615703
13209 42.495801007793034 27.2607759073625
13244 42.618901357779905 -75.06689077172673
13254 42.64546926111046 38.31891478115049
13265 42.66833554643855 -35.67572411004484
13268 42.67413989305924 55.895525889370504
13288 42.75979581061695 -21.003974119265212
13327 42.87321624963329 15.082136980418435
13328 42.87846874417232 35.059886979889534
13339 42.92397084709866 46.84199808641844
13490 43.427427576741465 38.337664702465325
13531 43.56443058954096 52.76249802205002
13654 43.9520915942937 18.33166464987464
13665 43.9864335954879 61.521053535327475
13701 44.10667213096038 -8.897613143365852
13702 44.10825822501475 18.0236368564757
13717 44.15604765621775 -3.7122242594128254
13775 44.322009926774925 31.934303501785646
13782 44.348753830935905 -23.862085389773647
13834 44.52117518323836 20.668803481911866
13835 44.52371219751584 -23.60614096278581
13847 44.56550151612178 -40.30472430028597
13874 44.67538108366555 -2.782724311236274
13879 44.69021942667128 39.66283124284134
13884 44.69903628922391 -64.07130764692664
13905 44.76546871620164 35.18310901312493
13914 44.80305025607826 21.34044234271673
13942 44.900295336608046 -25.274335444738323
13949 44.9161363211577 41.03305344257515
13951 44.92150611578468 -2.4648910024036796
13954 44.92875725426784 8.907386774652922
13965 44.95742918519525 47.22063677180168
14043 45.21743040101913 52.351803412634766
14060 45.29154726285414 -7.662835483610693
14086 45.406044995640684 -28.090474383856623
14110 45.483713697200116 -9.96139105822217
14131 45.56415566260456 -71.90250217730377
14135 45.56992343354552 4.089914488792507
14143 45.59379845966119 4.352858930872484
14146 45.59829554613943 -23.62433551401743
14168 45.676088929198414 -7.685474410607663
14187 45.73266695430905 -46.975057749539864
14240 45.90374665719227 -59.73761332201153
14293 46.06867227307261 -7.600891116077634
14328 46.19913899911582 53.506442204383724
14354 46.29376090782663 38.840525528388355
14376 46.36121735701806 25.25519218840833
14382 46.38513995387011 56.70555329716334
14417 46.53316153786528 79.41849772703742
14439 46.598716014751794 13.187386609476446
14456 46.639547426909814 -6.088557838983067
14502 46.82926792463161 64.05760880904414
14521 46.882894126587445 -78.98941897399986
14576 47.04221956953267 40.95563656592911
14632 47.26201295360284 49.61349765551027
14668 47.37347027011788 44.85788653349437
14677 47.40305114298286 29.077108752823847
14817 47.82251098313619 39.61158093409637
14838 47.9069666957471 19.726692036977838
14862 47.98435966422607 74.39385869610867
14879 48.01783660469332 -28.989113529373387
14893 48.05934256651921 27.256997577698918
14915 48.10988201189269 6.660886461671216
14930 48.13808100879225 -57.32158576329384
14954 48.19300624484867 -1.1959468797443753
15110 48.725466828415954 21.044636401939915
15154 48.83521796601959 30.55666416909834
15192 48.94988993253499 57.14063638023506
15197 48.958463835447354 -8.819835842816087
15201 48.98898162307277 -77.3886136235434
15219 49.05084651079954 50.93771970381678
15305 49.360833618844616 -47.751752548299095
15330 49.4352873986991 -62.57689144435696
15338 49.447220024401965 44.02508077671753
15371 49.54641243945733 -62.50794701060408
15382 49.59208741169427 -22.51114145943981
15383 49.592839605020046 -0.9301414595120171
15404 49.657179640409694 50.222219645415876
15411 49.671129512969294 -18.559641467035902
15416 49.68259343810894 34.222664087418636
15444 49.78176293725269 50.09502518900732
15457 49.83975668479354 3.3699696278863134
15474 49.87904583458223 -21.757947042549198
15479 49.89542056741638 -24.122835933008442
15510 49.97175122796284 -43.07155816254814
15520 49.99693515923282 65.65233072392836
15547 50.0816149286581 77.73488627137391
15549 50.08488440796015 29.04849738217092
15619 50.27821504628283 3.675691808120002
15627 50.30671681245224 21.147136249840408
15643 50.350128965793544 -23.635085976530007
15648 50.360886523982366 43.32963624466495
15696 50.54955088536269 27.60758067110197
15737 50.6886334280332 20.742108435623287
15770 50.80492934738628 49.21333064677325
15861 51.07692553247871 24.724191732030878
15863 51.08063781172655 49.861247287234185
15876 51.123676631595984 33.5360250609267
15890 51.16901780038434 64.58599727884729
15900 51.20350722452614 9.029052831131098
16083 51.792173954901365 9.732774997672832
16112 51.8890441497437 -35.68133612257325
16142 52.00396361774646 -11.286502800066208
16147 52.012720913932554 49.06294164355401
16168 52.08617663774529 33.80769163664017
16210 52.21797107703811 49.84844162424726
16228 52.26722399403195 59.9403305085087
16244 52.341804327035575 49.50902494594974
16245 52.3424541668612 -62.93844727633427
16263 52.40008848551791 -12.674752837298056
16281 52.47814025825932 58.878747155382264
16285 52.47995974915463 -42.634252844788975
16290 52.49552197490674 -78.35178062402659
16292 52.50097249447193 55.45183048657519
16322 52.602007436784504 11.336469365997951
16335 52.643678983385925 47.995163806541065
16340 52.65388733887887 48.10366380558552
16341 52.65438088483415 -5.07516952779431
16368 52.71532737383248 -66.48972508905334
16369 52.71821592557853 12.936691577343758
16470 53.03576230075631 48.02352488101716
16489 53.08223301036114 84.9113582100199
16499 53.10959523513329 46.05705265191131
16509 53.14466657990777 -50.378864018024
16511 53.14971557559603 9.37355264817263
16537 53.23508880590273 -9.458308470889031
16591 53.395927480396594 39.89958040303943
16611 53.446879250161835 -21.632808490584296
16780 53.990213646650105 -11.193975207593628
16803 54.07246302974042 -17.467030770746753
16826 54.12234560697893 48.19269144687107
16846 54.19713141535413 0.5881636621936651
16852 54.218839731586606 0.402830326858591
16870 54.27366855418837 -40.27450301152883
16989 54.6218806785426 -7.3917252657830055
17103 54.96308997444536 3.0568302584937
17167 55.15971421725241 -5.21069753725934
17203 55.282677049464475 37.580274673740426
17296 55.53897502004822 63.216746872616966
17304 55.56208644616883 -31.93839201837469
17309 55.578924893208935 19.700274646760974
17313 55.594343203351954 33.965024645359186
17342 55.678057031024885 59.96938574886308
17351 55.70883572909346 -37.313336476155044
17358 55.73117876178424 47.787663521816754
17378 55.81233880000563 -9.76519759665951
17395 55.8910054000431 -10.485614270458735
17440 56.04812034090084 -64.80708650690889
17448 56.07971796907619 32.28827460134443
17457 56.12713125595119 -1.163086514054196
17460 56.130843521481836 36.46019126338817
17489 56.2008420301738 24.289580145951597
17499 56.218842010600625 24.113441255436907
17506 56.235256334317604 -0.29672541271217107
17527 56.290550421232474 24.839357915629844
17529 56.29851111172378 42.578552359356024
17531 56.30200871363559 24.467385692373647
17534 56.31616741434953 -47.35944764223753
17563 56.418465241701675 6.050024570760904
17573 56.456633698888126 24.367857900655327
17579 56.47692538533928 24.55460789882763
17584 56.49688664444157 45.68194123036354
17585 56.5034353009021 67.20188567421867
17587 56.509724970740464 63.345052340318965
17593 56.53542192207745 -12.101725439772487
17608 56.58150865039461 23.948469000525147
17651 56.71246248332366 -23.248447677913816
17678 56.809279810700964 -74.2392532421626
17702 56.871091993319396 24.10524675229348
17717 56.91508742143132 -23.87480880720657
17738 56.98342004505438 -30.167336591106736
17771 57.06771570430474 11.143357845791675
17776 57.086675248126745 23.421357844095425
17798 57.14883773819061 -20.902947717019444
17797 57.149252413687414 -37.62014216150106
17847 57.29055031041447 24.053524492544156
17851 57.29667531917981 24.13683004755303
17854 57.3071044361453 70.87119115773396
17874 57.363669287935295 -36.20011440286867
17884 57.380392584986396 65.52599670675181
17886 57.38625969022442 33.09138559511722
17891 57.4025998484775 63.29710781588298
17932 57.51855312297722 44.96791336110851
17954 57.57880046783017 25.579635577968748
17959 57.58952144704124 71.33235779923778
18081 57.97384316370116 34.35913554290204
18089 58.00092360889342 6.534913318281638
18141 58.1735475526578 -5.3612533636537725
18212 58.41113709804295 48.65055217093707
18213 58.41216952765451 -34.73230894026542
18216 58.427837382074145 -24.612225608312514
18217 58.42997276470177 57.97535772483315
18246 58.533009497227994 31.883663271316568
18255 58.572881101009656 -2.9547256210800406
18262 58.59658541343885 -40.35703117872031
18396 58.992345238221986 47.87146878656379
18434 59.11955154395887 35.08091321988424
18453 59.151845807957734 50.69569099484077
18471 59.216800096914326 22.478246544724794
18488 59.28455708246288 61.10891320548044
18505 59.356016189662526 63.07224653258473
18532 59.46342721287375 40.01027430100944
18543 59.50721349734229 -13.508253480577782
18597 59.68641390803254 -61.40014238503538
18606 59.71842255186353 -5.469531276701112
18614 59.741259943589654 35.79102427687381
18647 59.8755469212741 -12.574336845873665
18673 59.981170820357 -24.016253521679285
18724 60.17009078930656 12.490385350893666
18735 60.202882984897414 18.194052014732172
18744 60.22420534253321 -62.1593646537733
18772 60.32528909951345 -61.07905910692615
18788 60.383464561092076 -1.5496424452659276
18805 60.44221556279779 9.998024216348137
18859 60.65275633810635 -0.2683091350611543
18907 60.78909020895188 5.98930196437084
18957 60.93584016021151 5.4356352851554535
18975 60.98546539910169 8.197190836472867
18993 61.040798269180705 2.827246387305991
19009 61.09030021359184 24.106024160861942
19011 61.09463025199988 -12.792336950618484
19018 61.11318120568707 59.15549638113386
19038 61.17359167414835 22.082051931542058
19076 61.333966662819975 22.009218584564014
19095 61.40542047873527 -27.652031421506305
19129 61.513227142324205 68.67996856934671
19167 61.64609554666857 50.35135744697892
19171 61.65167556298468 27.60002411317316
19205 61.75217571241687 29.001274104672675
19284 61.99754953496934 17.33991297285488
19335 62.1520517968433 38.04021851540711
19343 62.165303323215504 47.712579625404246
19388 62.29125807411025 19.60930183704738
19398 62.32433828123554 -16.385892610172625
19454 62.50100436120789 86.62635737502957
19461 62.51166063113447 80.6986629296913
19483 62.59383911295295 -6.923837077181851
19511 62.69892228585042 -8.819837085957866
19513 62.70784207619971 26.481024024409027
19515 62.7101270573349 -41.993753753559716
19525 62.745926201039644 33.58680179900975
19554 62.834173489276274 5.523024013876395
19571 62.900754591914136 -20.35628154722292
19587 62.96638078984754 -6.837781552682041
19719 63.387965336144305 7.716023967922072
19740 63.4849654658986 9.263885071020509
19747 63.50033539262529 -42.293864930248326
19777 63.5987138400501 -10.255892716139563
19780 63.60595563437309 -62.47397605007005
19799 63.65100719409864 10.011440612885625
19805 63.702289087677755 -62.192059391336564
19811 63.722135384791294 40.483718384808725
19812 63.72442833867279 48.40935727350902
19849 63.82350572933208 -7.644559401303172
19860 63.88354876361111 8.892412815988482
19893 64.00620879506312 -51.48708719407126
19921 64.12116513342744 -59.30175387014961
19949 64.17963771577828 53.61180168062528
19968 64.22314010779141 61.85002389929307
19983 64.28363880388666 57.86046833879791
19990 64.31538311591783 20.578746113985332
20020 64.41778876661131 -63.25550389436255
20042 64.4734199062915 -33.798337232225116
20049 64.49656266709451 -80.2141983452204
20070 64.56076196982475 50.29563498289353
20087 64.59642486878019 21.579384979995343
20156 64.80492856766543 50.04882940752694
20161 64.81937683870744 -44.26783726031021
20171 64.85867482091204 21.142412736508845
20186 64.90288321200464 21.77357939959901
20205 64.94804932309334 15.627690507058555
20219 64.99013251796664 14.035246059213987
20234 65.04797038825926 50.920940498989076
20250 65.08846708472247 27.350940495721844
20252 65.10275954428559 34.566746050124834
20261 65.15100760639798 15.095496046235713
20264 65.16250462247038 -20.63961506580183
20266 65.16818298941664 65.14044048929678
20268 65.17188185685683 6.1309127112206365
20271 65.17846407931545 -7.592503955976252
