star_id x y z
2912 0.8210200623498108 0.1332729606699977 0.5551255490187477
2920 0.5815890578154033 0.09464283437749504 0.8079584777266624
2941 0.8959987833795762 0.14724673397801705 -0.41893266704224236
2942 0.804329872616432 0.13226864432743998 0.5792740817131521
3031 0.8596520196113445 0.14601036497625614 0.4895706062435091
3083 0.6418878808886198 0.11077201190800708 0.7587552370469475
3092 0.8458053135637681 0.14657755509195436 0.5129604194190435
3093 0.9182827492979297 0.15930911107257664 0.36246020398259043
3138 0.9167211998556493 0.16133695516533506 0.36550325392969807
3170 0.5003246863212183 0.08914614399317511 -0.8612364212390943
3179 0.542802436054606 0.09694825127587547 0.8342460979757323
3193 0.9814301722804831 0.1761732008176385 -0.07588030212887446
3231 0.759689257833253 0.1377851680229719 0.6355214229321012
3245 0.682344813487131 0.12439166404362725 -0.7203695367126999
3277 0.5427740409041072 0.10003796354863559 -0.8338997220107873
3299 0.3975918231203929 0.0737923146493259 0.914590310732897
3300 0.6252283552416005 0.1160618637354501 0.7717636604480266
3330 0.4080900901292102 0.07650402495563458 -0.9097305164189672
3405 0.5282480167832194 0.10113659194421223 -0.8430453265006013
3414 0.6694593319423809 0.12851837096863883 0.7316469306973332
3419 0.933978737590124 0.1798017933462905 -0.3087961023701826
3455 0.9646908422427709 0.18834783507141048 -0.1841104883401431
3456 0.7689310552257784 0.15015692631177413 -0.6214482519003263
3478 0.6583214197995892 0.12926855445997104 0.7415541443892566
3504 0.6528028950897002 0.12903661736813676 0.7464569187439386
3505 0.9095317449051254 0.1798475122035615 -0.37470905695489626
3544 0.5593067082290276 0.11198062563727447 0.8213624934289938
3572 0.25389722667683234 0.05125455237742854 0.9658722323094305
3583 0.6615116778824895 0.13385630344698796 -0.737892126298012
3607 0.9050318730631813 0.18492813836126742 -0.38303902200948886
3632 0.9439331006695327 0.19440426607428343 0.2668281896511704
3675 0.9577226956873743 0.19931064723516753 0.20746687461859456
3693 0.8922581226901393 0.18697081312649386 0.4109955687501827
3717 0.9301899044928923 0.1965305645537669 -0.31003625396988926
3721 0.2557307782748821 0.05408570914280965 0.9652339121215346
3741 0.9086721186422883 0.1932168080052647 -0.37011112642879535
3750 0.29125294188929174 0.062104466391018714 0.9546280736994485
3765 0.9736513429094857 0.20862401854629167 0.09208192730471895
3781 0.25428787704889716 0.054729647435646914 -0.9655787597485431
3786 0.9689711949948768 0.20897548008994693 0.1320002726943262
3801 0.6155100032236377 0.1331713685250896 0.7767965129535485
3810 0.9348427835221412 0.20288257329365728 0.29138914109883807
3821 0.5204623115683007 0.11320574181959764 0.8463471168829345
3834 0.8915991909712921 0.1945291765216777 -0.4089123159567773
3849 0.9496017070154245 0.20802715784203196 -0.23448091528642273
3881 0.736068973388048 0.16255553177521345 0.6570982921182664
3885 0.8644204802016402 0.1911831977711793 0.4650013099959526
3909 0.9593787687753742 0.2132543957715698 -0.18470230292865822
3949 0.6141659655643797 0.13808588226023472 -0.777002223846744
3951 0.4238841166983288 0.09538307373139589 0.9006799236445924
4104 0.8894798099340958 0.20812073004050735 -0.40683095930252283
4147 0.9731769731603994 0.2291894720059697 -0.019969096924698358
4151 0.47003214200730065 0.11083244711167263 0.8756631510730979
4200 0.44356223927595734 0.10573206536222757 -0.8899849831557475
4267 0.9177799023503396 0.22282730930215686 0.32867619486504035
4283 0.10647729432171929 0.02599553703681921 0.9939752601790919
4288 0.8899398076479582 0.21763122304624646 0.4008039290212985
4292 0.5006715294558162 0.12252102678926412 0.8569227605723156
4293 0.33974103743904727 0.08314189829365944 -0.9368369400423783
4346 0.9626357054771661 0.23870387723485 -0.1278786828737624
4371 0.9515711363308476 0.23736441326192334 -0.19537274072613758
4422 0.49674415280103973 0.12538867710913335 0.85879154997636
4427 0.47423027003006396 0.11979705326798094 0.8722123118917327
4436 0.7587441602196751 0.1918216940423152 0.6225044072352232
4440 0.4794052250618885 0.12126900089762029 0.8691745852270722
4463 0.8891922738059891 0.2266820287601192 0.3974322055910059
4510 0.8469813256557976 0.21839725555093115 0.4846909043485021
4577 0.8432363118208255 0.22045555336215972 -0.49025694428390854
4587 0.948325853311606 0.24848579441548277 -0.1973141807233343
4675 0.686374212807937 0.18410350582574542 0.7035597623052036
4770 0.7503911822011654 0.20564927879415812 -0.6281890223540841
4852 0.8207338481986157 0.22930618159772773 -0.5232729932856858
4889 0.8181280308315445 0.23003554953045366 0.5270200860687584
4890 0.6639073479845036 0.1866779349178719 -0.7241397530221512
4906 0.9534091433909891 0.26863933937109524 0.13727312424769042
4914 0.9589772834110203 0.27065542508039636 -0.08431020564658658
5021 0.45730375639921855 0.1318337943532737 0.8794845791994211
5081 0.9274654235353644 0.27072320137847117 0.2579085814426478
5131 0.8926324952035181 0.2630639623574365 0.3660663603986939
5132 0.8926656326839715 0.26312664492734467 0.3659404828031521
5165 0.6572784329933401 0.19496045290433678 -0.7279941506119092
5164 0.9446117148544989 0.280190196442883 -0.170886400795796
5268 0.452681128701241 0.13690848175682718 -0.8810992358076422
5296 0.9426815030390547 0.28716660851876896 -0.16996153323577884
5300 0.7165678490038302 0.21838351835592684 -0.6624493616001986
5310 0.8943947081782144 0.27323852233941853 0.3541169522807087
5317 0.6885662164570218 0.21055540230772693 0.6939329853185342
5336 0.5493912842047773 0.1685305308128121 0.8183927400849652
5346 0.9511845572029882 0.2924970165858523 0.09845523565017252
5348 0.5448675077410273 0.16758233763395558 -0.8216054765647686
5361 0.502654004603078 0.155014926481935 0.8504759398268061
5364 0.9405033371308438 0.29017993229643385 -0.17677409238399022
5372 0.06236522772866567 0.019286297513713527 0.9978670337768275
5434 0.6479256156830165 0.20274351494183215 0.7342257579864758
5447 0.7755534416956602 0.2435270831746933 0.5824185941695563
5454 0.8983517505066709 0.2824738512676739 0.3364114381402749
5493 0.7075337637889103 0.22415147633498403 0.6701880995329188
5494 0.8607264877020222 0.2727252498785514 0.42984980103150267
5518 0.34490579438262065 0.10983240375707075 0.9321892705273094
5542 0.5441529984299098 0.17444364745263483 0.8206503080869217
5544 0.8125753024672054 0.26054867731241216 0.5213787151112731
5550 0.7531318188225187 0.24170102796295828 0.6118603407304104
5566 0.4142245387521228 0.1334424909601969 0.9003394543736983
5571 0.888366978764297 0.28630645772848834 0.3589327559643455
5586 0.8232893353159336 0.26615274728953064 0.5013555479550252
5589 0.40182605313911 0.12995974086116685 0.9064470689311889
5626 0.1704093916558328 0.055595786934959944 0.9838037140154389
5737 0.9404165494172672 0.3134276550765947 0.13183254004724354
5742 0.8626772894408238 0.2875977472379097 0.41602335279009595
5799 0.9387207315911333 0.3159122498643837 -0.13785078333702214
5833 0.9470457844085758 0.3206480093419475 -0.017004009497518336
5862 0.6631605278948451 0.2256813079936768 -0.7136428108406148
5896 0.34087285359589264 0.11696996419966184 -0.9328042265966224
5926 0.2961104154957545 0.10224585432640973 0.9496654185069572
5951 0.943755354826788 0.3277542404090367 -0.04362325216738247
6061 0.9410571727731943 0.33232048396942926 0.06304358418147345
6193 0.8360026815481273 0.30207754319318003 0.45809242991203514
6226 0.9399464066386405 0.34120643940202416 -0.008883600491927707
6242 0.4946712577344177 0.18024623383034094 0.8501832990369943
6315 0.8224664912707789 0.30392361080813435 0.48081109547313844
6411 0.6558223326100802 0.24631109636988882 0.713602068281011
6502 0.8013386904675496 0.30566571442683527 -0.5142224948246479
6514 0.7389212948147583 0.2824475698463834 0.6117341664131187
6537 0.924038320621562 0.35481697892967323 -0.14233092947811152
6592 0.6984927267783304 0.2705050677428614 -0.6625216366000453
6670 0.9009652693313868 0.35317597311472954 -0.2520482403689533
6686 0.4620447623107946 0.18156208876165925 0.8680724886469244
6692 0.3466237996021014 0.13641952410139807 0.9280310635928898
6706 0.8784267539309741 0.34714970370774634 0.32841059847988424
6732 0.8773954007296261 0.3486889413595972 0.32953502537973434
6748 0.905019005974043 0.36042232807462443 -0.22591224900616388
6813 0.6513440609760487 0.2620088314106798 0.7121111475704051
6867 0.6741467173133037 0.27362496700564665 -0.6860434249862435
6960 0.8594442046252794 0.35424471998704027 -0.3686005120687226
6999 0.629881301135849 0.26123296248358496 0.7314416489313825
7007 0.9182698628736086 0.3812161453723501 0.1070266763266585
7078 0.3112746567391532 0.13088845549862124 0.9412631408320989
7083 0.6038536826800315 0.25399070689264835 -0.755545796577505
7097 0.8885326124846411 0.3747973504729232 0.26464455904041456
7118 0.795308628663881 0.33644580907570104 -0.5042701683900942
7213 0.7351688972609888 0.31560338383977604 -0.5999343269133253
7251 0.4820373291699232 0.2081682182400682 0.8510616935343068
7276 0.91067160082898 0.39461217359062106 -0.1223048155129981
7294 0.46919319790763425 0.2038460647727083 0.8592464867044196
7321 0.7297218737433372 0.31834027457534847 0.6051160686709657
7345 0.8818920083944484 0.3863375415826362 -0.2702032373860292
7359 0.8685145787096322 0.38133049684876297 0.31665356265468686
7450 0.8807736593654972 0.39206596894592544 -0.2655598557056461
7463 0.7916741021752951 0.35305776630647046 -0.49860037063326196
7513 0.6841245149354698 0.3074567200800399 0.6613955044766574
7535 0.8911928054111142 0.40191796550771025 0.21032672817692658
7568 0.08304072111623434 0.03760899897177941 -0.9958362324362559
7601 0.11130462488817995 0.0506752749209647 -0.9924934745327982
7607 0.601438488946263 0.2740650682657717 0.750439925890483
7617 0.4823861158495771 0.2201565474006843 0.8478412173704276
7650 0.26516517707284815 0.12156415967334808 0.9565090610918633
7679 0.8464851841520404 0.3896164853021759 -0.36285234929908555
7719 0.6485390117388765 0.30018365781082557 0.6994904730130886
7751 0.5044397549496011 0.23465446948378696 -0.8309499464935711
7818 0.6875544505356663 0.3227329486576439 0.6504708459257346
7825 0.6587228563985982 0.30947792656828715 0.6857897720329937
7884 0.8995082181406571 0.4263094763656484 0.09563051740039201
7916 0.885481265522465 0.4211521593696457 -0.19635118300386795
7918 0.6645533722719958 0.3161765748417042 0.6770533132060476
7921 0.44066672340797247 0.2097133911531627 -0.872830529055854
7941 0.722347943433075 0.3447370780718461 -0.5994745996458006
7943 0.7370387370488005 0.35177662567214457 0.5770850073604659
7955 0.7624656933183084 0.3642664415102532 -0.5347485634408836
7965 0.33724572647616446 0.1614738947613571 0.9274650943750725
7978 0.5332860564957668 0.25575346253499237 -0.8063474116958249
7981 0.8458061737718608 0.4056926572006809 0.34644679866157735
7999 0.8993497535827856 0.43246711022066425 -0.06436007541924427
8016 0.2988871668810435 0.1440518199828877 0.9433533455887253
8046 0.44251498963640107 0.21422763694287023 0.8707967636119059
8068 0.5698260899059187 0.27687825416795936 0.7737161363390547
8102 0.8640798165619218 0.42183908518654845 -0.27462311778015236
8198 0.8846909432914187 0.4381698245885806 0.15915131063912788
8209 0.8113660441827784 0.4029605741568843 -0.4234476567680399
8230 0.8904812556640038 0.4439186651746771 -0.09989670675548765
8240 0.5653067374138543 0.282155978764369 -0.7751234071307772
8241 0.5319301466419657 0.2655071884385343 -0.8040872166506078
8362 0.39287493701762083 0.19960662884254804 0.8976672421256742
8387 0.8519306660046291 0.43493147239819197 0.2916311962709924
8433 0.7487181741298816 0.38435414459552814 0.5400860924518016
8497 0.8724450454636316 0.4521674607392646 -0.18542985222063738
8544 0.8205488738736394 0.4278018085609867 0.37905825169312857
8645 0.8697079082733145 0.45980755234577375 -0.1794022549820503
8704 0.5045887535809227 0.26826229300521204 0.8206250860845267
8714 0.5579320188538394 0.29714468431592306 0.7748657296076975
8778 0.8429782998493147 0.4523239514802781 -0.291188304882641
8796 0.7659397065210423 0.41190621886733675 0.4936290437493255
8814 0.667081449173505 0.3595213794522434 0.652492695656689
8832 0.8303811664058464 0.4486555202724149 0.3304169223988912
8833 0.8783794999287832 0.4747185900593922 0.055603186571306376
8837 0.6076391916669412 0.3287103466433159 -0.7229966256905888
8882 0.6473989349428493 0.35285489263192354 -0.6755501785808202
8886 0.38942400376717395 0.21230926747946582 0.8962553878400268
8903 0.8202483517139313 0.44832514294295794 0.35524246327790715
8928 0.3334759649488537 0.18282525053912385 -0.9248614537144131
8993 0.8018969746163319 0.44381534808398393 0.3999864734041218
9001 0.6960970498737659 0.3854872005305351 0.6056802088430585
9007 0.5432228291309122 0.3009496299924498 -0.7837973450570086
9009 0.317915996940161 0.17622387350715635 0.9315978559956422
9021 0.6959231029220931 0.38636752421885073 0.6053190654921432
9061 0.8065757159257583 0.45017669556172124 -0.38311428745477494
9095 0.5904957702062777 0.33125728289883916 -0.7359234728522887
9110 0.829934737665498 0.4664547076611512 0.30598747836611057
9132 0.7703824476404703 0.43465985054670364 0.4664565346205318
9153 0.7977237168178641 0.4510074102298941 0.4002863819117709
9222 0.5678739154172373 0.3231165907616722 0.7570435158980299
9236 0.4135798533560984 0.23581683971880604 -0.8793987281108513
9307 0.8090130773761842 0.4651720015725397 0.35932276519490564
9312 0.3715157073987381 0.21370271983334888 0.9034972200797545
9313 0.6438464413150169 0.37040572445134157 -0.6695232328303965
9326 0.8099196576030999 0.46652350958946753 -0.35550803539217435
9347 0.8080748195772403 0.4665595282232497 -0.3596349435042562
9353 0.8644323112093033 0.49983668461642267 0.054037653992424294
9372 0.8554952375154867 0.49614361853567296 -0.14822080951961356
9440 0.7476217498751742 0.437079165993701 -0.5000235212145858
9459 0.612765031455323 0.35989057992901774 -0.703560791050718
9480 0.2818697336463071 0.1659664811930957 0.9449891959036049
9487 0.8605236492293454 0.5071233486072134 0.048217822580631
9505 0.5001150259069982 0.29547634901482556 0.8139893660453505
9570 0.7184918134470271 0.42731428723570225 0.5487914120445456
9572 0.8289752516378988 0.49307019529784807 -0.2639731324980334
9573 0.37146903358373795 0.2210079672417482 0.9017573041035122
9589 0.8589722035786161 0.5120173121766642 0.002241765081556029
9598 0.2592601515072672 0.1549130567208433 0.9533027424159828
9621 0.7715373728234626 0.4620042252277697 0.43735818068072957
9622 0.8556983516434012 0.5125037311138595 -0.07155596822864523
9640 0.6338550636397059 0.38047738375554613 0.6733978903655989
9677 0.7465694049282404 0.45076169127528537 -0.48933426336578684
9727 0.18816057720250084 0.11431082113604939 0.9754632916507027
9763 0.20486842843026043 0.12496200478546846 0.9707798022170177
9836 0.7856973580214058 0.48414529249603033 0.3850753138700482
9884 0.7796826884515029 0.48328969708202396 0.39815320421089423
9977 0.6686636126305476 0.41980112609563147 0.6137230545390198
9990 0.44324668246545074 0.2787935976928931 0.8519427846803007
10035 0.6130391853301811 0.3873807123840869 -0.6885630987226261
10053 0.7596392561236642 0.4812523850446151 0.43742924278648265
10064 0.6918505241237302 0.43881630819056794 0.5733961108480945
10155 0.793628008529766 0.508648206134925 0.3338137002473091
10212 0.8308240386192155 0.5362133383463225 0.14901903446187226
10280 0.7233163651154465 0.47139827030247555 0.5045761654220423
10305 0.8360613097286188 0.5470442717511255 -0.04176183807194272
10306 0.7800779936726158 0.5104672838704674 0.3618030899337566
10320 0.7190946893013895 0.47104505653180945 -0.5109005603201884
10324 0.8263365867102254 0.5417710158523387 0.15379210593011342
10326 0.7807036721063679 0.5119289586828955 -0.35837203800168227
10328 0.8065982172693127 0.5291017493121669 0.2635349213534544
10340 0.5988383284133658 0.3934469808194691 0.6975615597975064
10366 0.5246359783948311 0.34593496574228694 0.7778727978600235
10418 0.3142963542553907 0.20850509252428068 -0.9261443883613457
10513 0.31444641913288934 0.21105229399280281 -0.9255162768395155
10535 0.7517304451351144 0.5056842270421296 0.42330225652335796
10540 0.7470187884146618 0.502760167660158 0.43496568091036875
10559 0.6925724325252721 0.4668751002988819 0.549882775168432
10602 0.5151776927226441 0.34915676924825984 -0.7827397366999393
10642 0.8214441785498728 0.5592132520753405 -0.11184811232133707
10644 0.6833729038867217 0.46546827084001546 0.5624417863873873
10670 0.6858620054689462 0.46836360473599786 0.5569819056422006
10718 0.43794572434528495 0.30098349575579986 0.8471201082552002
10723 0.8236880689981196 0.5662137500942911 0.03065867241595176
10732 0.7746177528022034 0.5330066380818548 0.3403986792047574
10793 0.7212083376125561 0.5000863990794155 0.47934551965562056
10819 0.5558907133556985 0.38664513929340594 0.7358607552150579
10871 0.4588519399056848 0.32100569959105574 -0.8284987858016731
10944 0.5233199194416257 0.36974171898259195 0.7677417034129437
11001 0.2964957012927749 0.21100130580269516 -0.9314337056733899
11021 0.8142379037934233 0.5804902599229499 0.006906095907097042
11029 0.7996957838092478 0.5705439302846644 -0.18699271903750944
11033 0.7755398747601595 0.5536111846012675 -0.3034016462403879
11046 0.8134940516865078 0.5813682112005195 -0.015441207082923548
11060 0.45655527223573555 0.3267326076025516 0.8275282995299861
11072 0.7435347200828266 0.5330075894456864 -0.40380568300192515
11090 0.6091101732687634 0.43784878361949664 0.6612663907257228
11102 0.5098663218645708 0.3667501243851959 -0.7781585186141299
11220 0.5192695780682791 0.3787095582844599 0.7661189044507261
11249 0.7931183322450425 0.580567149418731 0.1841333649088381
11258 0.39954563066500143 0.2926905109844601 -0.8687321530806615
11313 0.514332113134022 0.3792793588538465 0.7691616509853483
11345 0.7855596365918759 0.5810193655005482 -0.21286745705010943
11348 0.7751977960503347 0.5736494458583963 -0.26456509646032034
11381 0.7537411691573103 0.560727367050897 -0.3427230219251976
11407 0.5392405317755615 0.4026150307914196 -0.7396761357994686
11432 0.6799406008639167 0.5098795058206731 0.5269759660941684
11477 0.6635064768400852 0.500115898068904 -0.5564559674313782
11484 0.7895328634827086 0.5958132816813037 0.1471203278032994
11486 0.6935501623760245 0.5234181247689532 0.49499660496971365
11548 0.6902695620779883 0.5239860259258754 0.49896550612549373
11569 0.3058016386803923 0.23267721361633156 0.9232262301538702
11670 0.7163438442516314 0.5523491660173536 0.4263354261643388
11738 0.788730505990947 0.6134649316676863 0.03955965790076595
11757 0.14905235898194796 0.11610573300429868 -0.9819892326525027
11767 0.010127680442505818 0.007897430995569615 0.9999175269353592
11783 0.7600550925266811 0.594290343311616 -0.2629358175882847
11784 0.6360997101258892 0.49743331047201517 0.5898620689708838
11791 0.7874594024716721 0.6161018851080374 -0.018059806900402178
11840 0.6471425877245393 0.50960639801343 0.5670165696493926
11918 0.6898767956396091 0.5479922877056934 -0.47304805194938243
12002 0.77334330023778 0.6190655564793668 -0.1367405454070993
12072 0.6188710992921208 0.49956985558690303 0.6061588255975844
12086 0.6395172822151197 0.5168554132133316 0.5691029147529146
12093 0.7737876831591761 0.6259016577314208 0.09746659037954335
12107 0.7698944468374134 0.6234548430194581 -0.13625930957001095
12114 0.7713703166815312 0.6249993358523533 0.11984850740310264
12122 0.6723551127687069 0.5452141934126513 -0.5006796237467344
12148 0.7684894603827744 0.6255653136660173 0.13450645939333025
12153 0.7571873624741492 0.6166078469080892 0.21555060018661948
12186 0.6376569054290209 0.5208808845808616 -0.5675180834448749
12225 0.47027866913966376 0.38561930347291345 -0.7938108881473545
12239 0.3174330298885358 0.26074299697213305 0.9117287760434976
12247 0.7711101167197357 0.6339401275930506 -0.05923767821059661
12273 0.22791253414047155 0.18793495070577218 0.9553723520622142
12288 0.6661927805644121 0.5506821427900268 -0.5029277848121353
12332 0.7135254685890284 0.5924681001146074 0.37398256111935896
12387 0.7674812280537977 0.6410457766459647 0.005733832000194746
12390 0.7508599139125697 0.627605872602279 -0.20571888186148707
12394 0.28408150026975376 0.23750155452010777 -0.9289191099363917
12413 0.5616499752712023 0.4704401250426216 -0.6806139831268091
12444 0.7550659836324216 0.6347462451002186 -0.16423326305099314
12484 0.4432258488856371 0.37408988869011817 -0.8146211401991856
12486 0.5866303627370312 0.4951512782037328 -0.6408510195109537
12489 0.6804688613328678 0.5744499906832629 0.45493882771241845
12530 0.7625241344338655 0.6468459323278883 -0.012136071718188153
12623 0.5803040726907924 0.4967173690432486 0.6453828619581037
12640 0.7135215329443602 0.6113749099075886 0.342210083954606
12653 0.4795990574631431 0.41162058676601193 -0.7749536996691279
12686 0.45035333493035523 0.38801921091299396 0.8041286996989753
12692 0.4332955868139348 0.37350531837365863 0.8202126014602311
12706 0.7554974010000636 0.6527150081139922 0.05645170736922007
12719 0.669558418874456 0.579232640973711 0.4649527624877162
12768 0.5399909282568122 0.46976301615793264 0.6983784833817177
12770 0.7323990048081022 0.6373524641216649 -0.23952773165991298
12777 0.4924924054083201 0.4288529146148985 0.7573218656829034
12803 0.7264000525150148 0.6345142467530399 0.2640731610247548
12828 0.7403271749922049 0.6489040195078283 0.17561106865640688
12832 0.7342878161935126 0.6437181187659224 0.2155188775078045
12843 0.7124125304366289 0.6253174126348001 -0.31850670312035567
12871 0.3324815610275403 0.2927546632328992 -0.8965214546970317
12876 0.2857062398552132 0.25175575876215917 -0.9246572242933513
13055 0.11059165649777586 0.0993973368706005 0.9888830340015498
13061 0.6486431870423844 0.5835664210797158 0.48858187450181806
13108 0.7041430328227374 0.6369923272454443 0.31372498204260046
13121 0.6704596878154148 0.607746702411162 0.4255910627854105
13141 0.33824591355084066 0.307302411991978 -0.8894689030820976
13147 0.6247220198442089 0.567902165356234 -0.5359193302218839
13165 0.705277306435273 0.6422746265738011 0.30011202089701494
13202 0.6515809356227286 0.5965542400658185 -0.4685779796282613
13209 0.6554326989869519 0.6005050537583349 0.45804110897317846
13244 0.18962817922917044 0.174487536935805 -0.9662273299261959
13254 0.5770993369703681 0.5315158924649203 0.6200380724806993
13265 0.59729804289487 0.550559905262611 -0.5831970839014738
13268 0.4122408792211324 0.3800605814257199 0.8280165529416254
13288 0.6854225140331498 0.6338154104628655 -0.35843270319024456
13327 0.7076167547721883 0.6569419084686833 0.2602034920272994
13328 0.5998338645050744 0.5569801105217552 0.5744323210580002
13339 0.5008737153939493 0.4658312323064154 0.7294702079148588
13490 0.5696444326870155 0.5392027405599227 0.620294788694341
13531 0.4384701018347195 0.4170306897508933 0.7961340173632482
13654 0.6833857326709074 0.6588345222725313 0.31451711025598056
13665 0.3430853921627279 0.33115675638373643 0.8789923869897565
13701 0.7094045193485913 0.6876210129544524 -0.15466922923221305
13702 0.6827916993824753 0.6618620470191799 0.30940931784607334
13717 0.7159398772619024 0.6951533278327511 -0.06474521564767316
13775 0.6071485943870629 0.5929470093457503 0.5289465270154863
13782 0.6539729139389284 0.6392727464703766 -0.4045365044769738
13834 0.6671006363643789 0.6560427773444139 0.35296545901329857
13835 0.6532996616896497 0.6425274742615945 -0.40044724603273946
13847 0.5433240564462166 0.5351454029417851 -0.6468526628198287
13874 0.7102631275710483 0.7022601527138573 -0.04854860990082532
13879 0.5472756495776332 0.5413895161090544 0.6382685604246724
